"","draw_size","tourney_date","match_num","winner_hand","winner_ioc","best_of","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced"
"248",32,19980223,28,1,"15",3,74,7,2,77,65,44,2,9,8,9,7,4,63,38,27,8,10,3,7
"249",32,19980223,29,1,"99",3,67,11,1,50,28,23,14,10,0,1,1,2,57,36,24,10,10,0,3
"250",32,19980223,30,1,"91",3,95,9,5,86,49,40,16,14,2,4,11,1,81,63,46,6,13,8,11
"251",32,19980223,31,1,"99",3,84,8,2,70,36,30,20,12,1,3,14,2,64,32,23,18,12,2,5
"252",56,19980309,1,1,"99",3,119,20,1,89,57,49,18,17,0,1,13,4,115,61,50,26,17,2,4
"253",56,19980309,2,0,"5",3,85,6,1,68,48,31,13,10,3,4,8,2,69,42,27,13,10,4,7
"254",56,19980309,3,1,"35",3,61,6,2,48,34,29,11,10,0,0,3,2,40,19,15,13,9,0,2
"255",56,19980309,4,1,"91",3,91,6,4,76,35,27,24,11,4,4,7,4,58,31,24,13,10,3,5
"256",56,19980309,5,1,"97",3,118,14,6,96,62,49,17,16,3,6,15,5,121,72,56,25,16,14,15
"257",56,19980309,6,1,"104",3,77,3,2,70,43,31,13,10,8,10,4,5,51,22,15,14,9,2,6
"258",56,19980309,7,1,"25",3,56,1,0,44,30,24,7,8,0,1,1,2,47,26,12,10,8,5,10
"259",56,19980309,8,1,"91",3,64,6,1,45,23,20,12,8,0,0,2,8,72,34,24,11,8,7,11
"260",56,19980309,9,1,"32",3,112,2,2,91,71,55,10,15,6,7,6,1,92,63,43,17,14,9,11
"261",56,19980309,10,1,"90",3,114,7,5,107,51,32,27,15,5,12,0,1,98,66,35,18,14,13,18
"262",56,19980309,11,1,"32",3,59,10,1,47,27,21,10,8,2,3,5,2,66,40,24,9,9,3,8
"263",56,19980309,12,1,"99",3,76,1,1,49,35,23,9,8,3,4,3,3,75,45,30,8,9,9,14
"264",56,19980309,13,1,"99",3,105,11,1,78,52,42,16,14,2,3,3,1,76,37,31,23,14,4,6
"265",56,19980309,14,0,"32",3,51,4,0,44,30,24,7,7,2,2,2,3,50,23,11,10,7,8,13
"266",56,19980309,15,1,"99",3,143,21,7,132,67,49,34,18,8,12,19,8,119,74,56,23,18,4,7
"267",56,19980309,16,1,"32",3,80,4,1,75,42,27,20,11,7,10,3,6,67,33,21,13,10,3,7
"268",56,19980309,17,1,"99",3,96,2,2,64,37,31,17,11,0,1,8,7,78,45,33,15,11,4,6
"269",56,19980309,18,1,"82",3,100,6,3,75,47,34,13,13,3,6,2,2,91,42,31,25,13,5,8
"270",56,19980309,19,1,"38",3,94,13,4,94,52,41,16,10,11,12,2,5,57,20,16,18,10,2,5
"271",56,19980309,20,1,"99",3,100,9,3,72,41,30,16,11,1,3,8,4,76,35,28,17,11,3,6
"272",56,19980309,21,1,"38",3,121,8,6,98,51,41,25,15,2,4,4,3,109,59,37,26,15,5,10
"273",56,19980309,22,1,"25",3,40,0,0,25,11,9,11,6,0,0,2,5,46,30,19,6,6,5,7
"274",56,19980309,23,1,"38",3,105,4,2,90,53,30,25,12,7,9,2,7,98,51,31,23,13,9,14
"275",56,19980309,24,0,"4",3,116,6,2,110,64,44,17,15,11,16,6,7,85,44,32,11,14,3,9
"276",56,19980309,25,1,"99",3,64,16,2,49,29,27,10,10,2,3,7,1,55,27,20,10,9,1,5
"277",56,19980309,26,0,"5",3,112,4,1,104,60,42,21,15,9,12,11,1,78,50,38,12,14,4,8
"278",56,19980309,27,1,"97",3,118,13,7,95,50,43,24,14,4,4,7,5,101,41,28,30,13,3,7
"279",56,19980309,28,1,"29",3,82,4,0,57,38,27,7,11,0,4,2,3,64,33,16,16,11,8,14
"280",56,19980309,29,1,"25",3,57,4,5,62,41,27,13,9,4,5,2,2,54,32,21,7,9,1,5
"281",56,19980309,30,1,"91",3,63,11,6,62,34,24,16,10,1,3,1,0,50,37,19,6,9,2,6
"282",56,19980309,31,1,"32",3,102,3,0,72,43,26,17,11,3,7,4,8,108,60,34,24,11,16,21
"283",56,19980309,32,0,"36",3,103,16,9,93,50,40,19,15,4,7,3,3,98,66,40,16,14,7,11
"284",56,19980309,33,1,"99",3,129,10,4,95,59,46,16,15,3,7,7,7,98,47,29,28,14,9,14
"285",56,19980309,34,1,"99",3,58,13,2,50,34,30,10,10,0,0,3,1,52,33,21,13,9,5,7
"286",56,19980309,35,1,"99",3,66,5,0,51,27,21,15,9,4,5,3,3,56,25,17,12,9,2,6
"287",56,19980309,36,1,"4",3,128,7,5,96,57,48,18,17,5,8,5,5,92,56,43,20,17,4,8
"288",56,19980309,37,0,"17",3,79,6,2,57,36,32,14,11,0,1,9,3,87,41,34,17,11,6,8
"289",56,19980309,38,1,"38",3,70,4,2,75,40,30,19,10,9,10,2,2,46,22,15,11,9,0,3
"290",56,19980309,39,1,"38",3,84,7,2,72,47,35,16,10,6,6,7,1,75,43,31,16,11,4,6
"291",56,19980309,40,0,"25",3,82,5,8,67,29,25,20,12,1,3,3,1,76,45,23,17,12,8,13
"292",56,19980309,41,0,"5",3,71,8,0,63,40,31,10,10,4,5,11,5,62,36,30,8,11,5,9
"293",56,19980309,42,1,"97",3,55,1,2,47,19,16,19,9,1,2,2,3,50,32,19,5,8,0,4
"294",56,19980309,43,1,"91",3,67,13,0,58,33,29,18,10,1,1,3,4,65,40,25,16,10,2,4
"295",56,19980309,44,0,"36",3,62,12,3,61,30,24,23,11,0,0,4,3,57,28,21,15,10,1,3
"296",56,19980309,45,1,"99",3,66,8,2,44,28,24,12,9,0,0,8,1,59,41,29,4,9,4,7
"297",56,19980309,46,1,"99",3,103,6,4,75,52,37,10,13,2,5,14,7,78,50,35,8,13,0,5
"298",56,19980309,47,0,"17",3,73,4,1,55,38,30,9,9,2,2,3,5,61,32,24,12,10,3,6
"299",56,19980309,48,0,"25",3,82,6,4,59,30,21,18,10,5,7,3,7,72,43,26,10,10,4,8
"300",56,19980309,49,0,"5",3,113,2,3,104,65,49,18,16,5,7,17,6,89,51,42,17,15,5,8
"301",56,19980309,50,0,"36",3,105,21,3,79,36,34,24,15,2,5,10,2,97,52,40,20,15,0,2
"302",56,19980309,51,1,"99",3,118,18,3,116,65,42,31,15,10,13,7,4,88,52,41,18,15,0,3
"303",56,19980309,52,0,"17",3,67,2,0,53,37,29,10,9,4,5,4,3,60,29,20,12,9,3,7
"304",56,19980309,53,0,"36",3,59,12,2,49,36,33,9,9,1,1,1,1,59,32,18,19,10,3,6
"305",56,19980309,54,0,"17",3,83,6,0,69,38,30,18,11,2,3,5,1,62,33,22,16,10,1,3
"306",56,19980309,55,0,"17",5,166,7,0,136,103,85,26,22,3,3,21,12,154,75,66,38,21,3,5
"307",32,19980223,1,0,"25",3,135,7,9,116,62,47,29,17,5,7,18,5,102,64,52,16,17,5,8
"308",32,19980223,2,1,"35",3,82,14,1,81,48,38,14,10,8,9,3,1,56,37,23,11,9,3,6
"309",32,19980223,3,1,"8",3,61,8,4,61,26,22,18,10,2,3,5,0,60,38,24,11,10,2,6
"310",32,19980223,4,1,"90",3,145,14,10,115,71,56,19,17,6,8,3,2,108,64,49,21,17,2,5
"311",32,19980223,5,1,"38",3,102,16,5,103,60,53,20,17,9,11,33,15,105,57,46,20,17,4,7
"312",32,19980223,6,0,"36",3,45,3,1,37,25,20,7,7,0,0,3,2,40,25,17,6,6,3,5
"313",32,19980223,7,1,"25",3,81,6,3,75,46,36,17,11,1,2,9,1,74,45,36,13,11,3,5
"314",32,19980223,8,0,"69",3,68,12,3,60,38,33,14,10,3,3,1,7,69,43,30,12,9,6,8
"315",32,19980223,9,1,"36",3,159,10,5,122,64,52,32,18,4,5,14,3,130,74,49,34,18,10,12
"316",32,19980223,10,1,"38",3,98,2,4,75,40,30,23,12,0,1,8,4,74,32,20,27,12,1,3
"317",32,19980223,11,1,"25",3,77,12,6,72,48,39,16,11,3,3,8,2,64,33,24,23,11,1,2
"318",32,19980223,12,1,"83",3,56,1,1,46,24,19,17,9,0,0,10,2,53,27,21,7,8,1,4
"319",32,19980223,13,0,"23",3,45,13,2,39,20,18,14,8,0,0,6,2,41,21,14,7,7,3,7
"320",32,19980223,14,1,"82",3,123,10,4,95,54,42,24,15,2,4,3,7,110,62,41,21,15,10,15
"321",32,19980223,15,1,"91",3,150,2,7,107,67,50,16,16,8,11,4,9,121,68,47,21,16,9,14
"322",32,19980223,16,1,"4",3,88,6,4,78,55,43,15,14,2,3,2,6,78,40,30,23,13,4,6
"323",32,19980223,17,1,"35",3,77,6,0,57,39,27,12,9,2,2,5,4,71,35,22,17,9,6,9
"324",32,19980223,18,1,"90",3,60,3,2,54,30,22,15,9,2,3,3,5,55,31,21,10,10,2,6
"325",32,19980223,19,1,"38",3,112,20,13,105,59,52,20,17,1,2,17,2,93,66,51,14,17,2,5
"326",32,19980223,20,0,"69",3,126,14,5,100,57,45,20,16,1,3,1,3,111,66,41,22,15,6,10
"327",32,19980223,21,1,"36",3,115,10,1,84,49,43,16,15,4,6,2,4,95,56,39,18,14,8,11
"328",32,19980223,22,1,"83",3,72,11,2,71,43,32,13,10,8,9,8,2,55,31,22,9,9,2,5
"329",32,19980223,23,1,"82",3,65,6,0,58,37,31,12,9,3,3,8,11,75,38,27,14,9,6,9
"330",32,19980223,24,1,"4",3,82,1,2,62,39,34,14,11,0,0,1,5,65,41,29,14,10,3,4
"331",32,19980223,25,1,"35",3,104,6,4,91,56,41,17,14,4,6,4,2,76,40,24,23,13,4,8
"332",32,19980223,26,0,"69",3,58,10,2,48,28,24,16,10,0,0,12,6,58,32,23,13,9,6,8
"333",32,19980223,27,1,"83",3,120,9,5,105,62,46,19,14,11,13,17,5,98,51,38,18,14,6,10
"334",32,19980223,28,1,"82",3,64,4,0,51,34,26,12,10,1,2,4,3,58,34,25,11,10,2,5
"335",32,19980223,29,1,"35",3,74,6,2,60,43,38,12,11,0,0,4,3,62,34,28,17,10,0,1
"336",32,19980223,30,1,"83",3,78,5,1,70,43,33,14,11,4,5,15,3,73,43,31,13,11,7,10
"337",32,19980223,31,1,"83",3,74,1,1,55,35,28,15,11,4,5,6,2,69,45,32,9,11,5,8
"338",32,19980427,1,1,"99",3,81,3,1,55,32,27,12,10,1,3,0,2,73,47,27,14,10,7,11
"339",32,19980427,2,1,"51",3,63,6,0,55,32,24,9,9,4,7,1,2,57,38,19,5,8,2,8
"340",32,19980427,3,1,"74",3,73,4,2,60,38,25,10,9,2,4,0,0,59,37,21,8,9,6,11
"341",32,19980427,4,1,"8",3,71,2,2,48,27,22,15,9,2,2,0,0,56,23,13,20,9,4,7
"342",32,19980427,5,1,"69",3,111,3,7,99,64,40,15,15,3,9,1,2,103,67,36,16,16,11,19
"343",32,19980427,6,1,"32",3,106,11,2,99,71,46,15,14,9,12,6,2,78,36,26,18,14,2,7
"344",32,19980427,7,1,"99",3,63,4,2,57,36,30,10,10,2,3,2,1,51,30,18,12,9,3,6
"345",32,19980427,8,1,"99",3,116,6,14,95,39,30,20,15,7,14,0,5,96,66,38,15,15,7,12
"346",32,19980427,9,1,"81",3,81,1,1,69,48,33,8,10,6,9,1,1,64,36,22,10,10,2,7
"347",32,19980427,10,1,"69",3,111,5,1,80,41,34,19,14,4,7,1,5,95,51,31,21,13,5,10
"348",32,19980427,11,0,"2",3,57,1,6,55,42,31,2,9,1,4,1,3,58,38,20,5,9,4,10
"349",32,19980427,12,1,"12",3,125,1,3,89,61,35,17,13,7,11,1,2,98,66,38,17,14,9,14
"350",32,19980427,13,1,"104",3,93,1,1,80,58,41,15,13,4,5,4,0,62,34,23,16,12,1,5
"351",32,19980427,14,1,"99",3,59,2,0,38,21,16,12,8,0,1,2,1,57,41,19,6,8,5,10
"352",32,19980427,15,1,"99",3,55,2,1,40,19,12,16,6,2,2,1,7,42,15,5,9,6,1,7
"353",32,19980427,16,1,"4",3,52,3,0,45,27,25,15,10,0,0,0,0,51,39,26,7,9,4,6
"354",32,19980427,17,1,"99",3,118,5,4,89,56,44,18,17,0,3,7,3,100,61,39,24,16,3,7
"355",32,19980427,18,1,"74",3,57,10,2,50,28,22,13,8,1,1,2,4,45,26,13,9,8,1,5
"356",32,19980427,19,1,"32",3,88,8,3,74,44,32,18,14,2,5,1,6,72,41,27,13,13,3,8
"357",32,19980427,20,1,"99",3,72,3,1,63,42,33,13,10,1,1,5,4,68,38,27,15,10,2,4
"358",32,19980427,21,1,"81",3,54,1,1,47,27,23,12,8,2,2,2,1,50,26,13,11,7,3,7
"359",32,19980427,22,0,"2",3,72,3,4,55,31,21,12,11,3,7,0,5,67,41,21,9,10,9,15
"360",32,19980427,23,1,"99",3,100,6,1,77,43,26,22,13,6,9,0,2,84,64,34,8,14,1,8
"361",32,19980427,24,1,"4",3,70,6,4,54,32,23,14,9,4,5,0,4,56,29,18,11,9,3,7
"362",32,19980427,25,1,"99",3,112,4,7,92,44,33,20,12,7,10,8,4,93,46,31,22,12,5,8
"363",32,19980427,26,1,"32",3,15,3,0,10,7,7,1,3,0,0,0,0,14,10,2,3,2,1,3
"364",32,19980427,27,1,"81",3,51,0,0,41,31,21,6,7,1,2,1,2,58,38,18,6,8,4,10
"365",32,19980427,28,1,"4",3,69,10,2,59,38,26,10,9,6,8,0,2,55,31,14,13,8,6,11
"366",32,19980427,29,1,"99",3,84,9,3,78,52,42,12,11,3,3,9,2,67,39,33,14,10,3,4
"367",32,19980427,30,1,"4",3,62,2,3,49,28,19,15,9,1,2,0,3,58,39,26,5,9,7,11
"368",32,19980427,31,1,"99",3,160,7,5,116,71,55,25,17,6,7,15,13,153,82,58,36,16,14,16
"369",32,19980427,1,0,"25",3,60,4,4,49,16,11,23,8,0,1,0,7,36,21,9,5,7,1,6
"370",32,19980427,2,1,"25",3,135,1,5,102,62,42,19,14,8,12,5,8,104,44,27,32,13,12,16
"371",32,19980427,3,1,"5",3,87,1,1,66,60,38,4,10,2,4,3,7,67,25,19,16,9,1,5
"372",32,19980427,4,1,"32",3,89,0,0,66,56,36,6,9,4,5,1,1,48,32,19,7,9,3,7
"373",32,19980427,5,1,"51",3,92,11,3,72,37,27,16,11,4,7,2,3,56,35,22,9,10,1,5
"374",32,19980427,6,1,"32",3,58,1,0,38,24,18,10,7,0,0,0,3,63,27,12,16,8,6,11
"375",32,19980427,7,1,"38",3,94,3,5,78,39,29,21,13,6,9,4,3,86,54,33,13,14,6,12
"376",32,19980427,8,1,"29",3,83,0,5,60,32,20,12,10,1,5,2,3,75,46,20,14,10,12,18
"377",32,19980427,9,1,"25",3,126,3,1,106,77,49,14,16,5,10,10,8,114,58,38,29,16,5,9
"378",32,19980427,10,1,"81",3,78,1,4,76,50,33,12,11,3,6,4,6,69,20,14,21,10,9,14
"379",32,19980427,11,1,"32",3,159,5,5,109,66,41,20,15,10,15,6,8,127,73,48,29,16,12,16
"380",32,19980427,12,1,"25",3,84,0,6,63,37,22,14,11,0,4,4,6,72,34,20,16,12,6,12
"381",32,19980427,13,1,"83",3,87,2,4,71,44,31,12,10,2,4,1,6,59,22,16,16,11,0,4
"382",32,19980427,14,1,"32",3,101,2,8,83,40,27,20,10,13,16,3,13,117,42,24,33,11,15,21
"383",32,19980427,15,0,"12",3,96,0,7,62,27,20,11,10,4,9,1,2,73,42,20,9,9,2,9
"384",32,19980427,16,1,"83",3,98,0,6,89,50,31,20,14,5,9,3,6,87,44,28,19,14,3,9
"385",32,19980427,17,1,"25",3,65,1,0,40,30,25,5,8,2,3,3,11,67,32,18,15,9,6,11
"386",32,19980427,18,1,"32",3,153,0,1,99,66,31,22,14,6,12,0,0,107,94,45,5,13,11,19
"387",32,19980427,19,1,"32",3,122,1,2,80,43,29,23,13,6,8,2,6,87,51,32,17,13,5,9
"388",32,19980427,20,1,"29",3,67,1,4,42,30,22,5,7,3,5,0,5,45,16,8,6,7,2,9
"389",32,19980427,21,1,"81",3,51,1,4,54,30,24,12,9,0,1,2,1,40,29,18,2,8,0,4
"390",32,19980427,22,1,"32",3,85,3,5,71,45,32,11,10,2,5,2,5,61,29,17,14,9,0,5
"391",32,19980427,23,1,"83",3,59,2,1,50,27,18,14,8,2,3,0,4,47,26,15,6,8,4,9
"392",32,19980427,24,0,"12",3,73,1,0,54,33,22,14,10,2,4,3,4,64,25,16,18,10,6,10
"393",32,19980427,25,1,"25",3,78,0,1,53,32,23,10,9,3,5,0,0,53,35,16,9,8,2,7
"394",32,19980427,26,1,"29",3,91,0,7,69,43,28,11,9,2,4,0,2,56,34,15,9,9,3,9
"395",32,19980427,27,1,"81",3,113,0,1,98,75,52,9,15,3,7,6,6,84,56,37,12,15,3,10
"396",32,19980427,28,0,"12",3,65,3,4,53,26,19,16,8,3,4,1,6,48,28,15,4,8,3,8
"397",32,19980427,29,1,"25",3,122,2,1,97,59,34,24,13,7,10,2,6,81,50,25,17,13,7,12
"398",32,19980427,30,0,"12",3,107,2,2,82,40,27,22,12,1,4,0,2,78,60,36,10,12,3,6
"399",32,19980427,31,0,"12",3,80,0,2,58,37,26,9,9,6,8,1,3,59,34,18,9,8,5,10
"400",32,19981019,1,1,"99",3,102,14,6,92,54,42,16,13,9,11,14,4,73,50,39,15,14,7,9
"401",32,19981019,2,1,"4",3,142,3,6,108,63,53,21,17,4,7,8,5,110,46,34,35,17,3,7
"402",32,19981019,3,1,"38",3,115,12,9,102,58,43,26,15,6,6,7,7,97,47,35,23,15,8,11
"403",32,19981019,4,1,"35",3,77,7,2,58,26,21,17,9,1,2,4,2,71,42,27,9,9,14,18
"404",32,19981019,5,0,"17",3,76,4,6,60,39,25,9,9,2,5,0,6,56,29,13,11,9,1,7
"405",32,19981019,6,1,"35",3,56,4,1,49,26,21,14,8,0,0,1,5,46,20,16,6,8,2,6
"406",32,19981019,7,1,"99",3,133,6,3,100,47,37,26,16,2,6,4,7,114,62,43,20,16,5,11
"407",32,19981019,8,1,"35",3,79,7,4,71,35,25,20,11,5,8,2,7,62,30,17,13,10,3,8
"408",32,19981019,9,0,"51",3,127,4,1,99,56,39,21,14,9,12,7,10,94,49,34,25,14,9,12
"409",32,19981019,10,1,"35",3,49,6,3,39,26,20,8,8,0,1,1,5,55,25,16,10,8,3,8
"410",32,19981019,11,1,"81",3,58,4,2,42,28,23,10,8,2,2,1,1,56,29,16,13,8,5,9
"411",32,19981019,12,1,"32",3,83,4,1,57,30,25,12,10,0,3,5,8,72,40,25,13,10,5,10
"412",32,19981019,13,1,"35",3,134,6,8,102,59,51,18,14,4,4,1,7,110,56,45,20,15,8,12
"413",32,19981019,14,1,"82",3,105,6,6,96,51,38,23,13,3,4,3,3,90,46,31,23,14,6,9
"414",32,19981019,15,0,"63",3,93,3,0,77,45,33,18,12,1,3,8,8,76,40,30,17,12,2,5
"415",32,19981019,16,1,"4",3,68,3,3,48,27,20,14,8,3,3,3,3,58,36,22,7,8,6,10
"416",32,19981019,17,1,"99",3,72,10,1,52,28,24,14,9,1,1,6,2,54,30,20,11,9,3,6
"417",32,19981019,18,1,"38",3,112,10,4,94,52,43,19,15,5,7,7,0,80,39,30,24,14,4,6
"418",32,19981019,19,0,"17",3,56,3,2,40,28,26,6,8,0,0,4,3,54,29,19,9,9,4,8
"419",32,19981019,20,1,"35",3,80,7,3,59,30,19,19,11,2,5,4,5,77,38,23,18,11,8,13
"420",32,19981019,21,1,"35",3,89,2,1,85,53,37,13,12,10,14,8,2,68,39,26,11,11,3,8
"421",32,19981019,22,1,"32",3,114,9,1,93,54,37,18,14,6,9,5,1,65,45,30,14,13,4,7
"422",32,19981019,23,1,"82",3,83,8,1,59,35,32,12,10,0,0,9,5,72,39,33,12,10,5,7
"423",32,19981019,24,1,"4",3,74,4,8,65,38,28,12,9,5,6,1,3,53,31,20,8,9,4,8
"424",32,19981019,25,1,"38",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"425",32,19981019,26,0,"17",3,61,6,2,49,22,16,18,8,3,4,1,1,46,20,11,8,8,1,6
"426",32,19981019,27,1,"32",3,117,7,2,79,42,32,22,12,5,6,2,1,97,46,30,26,12,11,13
"427",32,19981019,28,1,"82",3,71,2,3,59,28,22,16,8,0,0,2,2,50,26,20,7,9,2,6
"428",32,19981019,29,1,"38",3,32,2,0,34,21,16,8,5,3,3,1,4,23,10,7,5,5,3,5
"429",32,19981019,30,1,"32",3,68,5,1,52,32,28,10,9,2,2,4,3,57,28,19,12,8,4,7
"430",32,19981019,31,1,"32",3,131,10,2,95,64,42,16,13,9,12,9,7,89,49,36,20,14,9,13
"431",32,19981102,1,1,"32",3,75,3,4,53,32,26,13,9,1,1,4,3,51,25,19,12,9,4,7
"432",32,19981102,2,1,"99",3,49,4,1,38,22,19,13,8,0,0,6,1,43,32,17,3,8,1,5
"433",32,19981102,3,0,"12",3,62,1,1,49,31,23,13,8,5,5,3,2,55,34,24,6,9,4,8
"434",32,19981102,4,1,"74",3,51,12,0,50,28,27,13,10,0,0,7,7,48,24,20,11,9,0,2
"435",32,19981102,5,1,"32",3,107,5,6,83,44,34,20,13,3,5,8,6,104,53,35,25,13,8,12
"436",32,19981102,6,1,"3",3,77,2,1,63,48,28,9,9,3,5,4,7,54,28,18,9,9,6,11
"437",32,19981102,7,1,"32",3,78,6,2,72,45,33,18,10,3,3,3,6,72,49,35,11,11,5,7
"438",32,19981102,8,0,"32",3,59,2,1,46,32,25,9,9,0,1,5,4,58,25,17,14,9,4,8
"439",32,19981102,9,0,"2",3,52,2,1,41,22,19,13,8,0,0,3,4,46,26,19,5,8,4,8
"440",32,19981102,10,1,"2",3,87,1,4,60,22,20,20,10,3,4,3,9,74,44,28,13,10,7,10
"441",32,19981102,11,1,"21",3,50,2,2,43,21,16,13,7,4,5,0,1,49,25,10,9,7,8,14
"442",32,19981102,12,1,"8",3,60,6,0,61,33,29,13,10,2,3,2,2,62,44,26,7,9,6,10
"443",32,19981102,13,1,"51",3,72,3,3,72,52,35,10,11,1,3,2,7,66,35,25,15,10,4,7
"444",32,19981102,14,1,"22",3,56,8,5,54,23,21,15,9,4,5,0,3,46,29,16,9,9,5,9
"445",32,19981102,15,1,"29",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"446",32,19981102,16,1,"25",3,48,2,1,44,34,26,9,8,2,2,1,7,57,39,23,6,8,4,8
"447",32,19981102,17,1,"99",3,113,12,2,69,40,37,16,12,1,2,6,2,89,42,32,26,12,5,7
"448",32,19981102,18,1,"74",3,58,8,3,51,28,24,14,10,0,1,7,6,53,25,19,12,9,2,5
"449",32,19981102,19,1,"3",3,126,4,2,112,58,41,28,15,10,12,3,13,91,52,36,13,14,2,7
"450",32,19981102,20,1,"32",3,107,10,8,104,69,57,15,16,6,7,3,3,94,61,45,22,15,4,5
"451",32,19981102,21,1,"2",3,95,13,7,74,42,35,17,14,2,4,4,3,82,53,40,13,14,3,6
"452",32,19981102,22,1,"21",3,36,0,2,34,20,13,8,5,2,3,1,6,28,15,8,2,6,0,4
"453",32,19981102,23,1,"51",3,72,5,3,59,30,23,17,11,1,3,2,5,71,32,25,17,11,4,8
"454",32,19981102,24,1,"25",3,58,10,0,54,40,29,9,9,3,4,1,0,51,33,21,4,8,4,8
"455",32,19981102,25,1,"74",3,125,18,10,108,60,45,23,16,2,5,5,4,93,57,39,17,15,9,15
"456",32,19981102,26,1,"3",3,90,2,3,80,55,46,13,12,2,2,5,3,75,47,30,21,12,1,2
"457",32,19981102,27,1,"2",3,145,8,7,111,53,41,30,17,2,6,3,3,115,68,46,23,17,6,11
"458",32,19981102,28,1,"25",3,107,15,6,95,60,43,14,16,6,11,8,4,124,75,54,14,16,13,19
"459",32,19981102,29,1,"74",3,103,6,1,85,45,29,20,12,5,8,3,8,72,42,26,15,12,6,10
"460",32,19981102,30,1,"2",3,59,7,3,58,39,33,7,9,1,1,1,1,49,33,21,9,9,0,3
"461",32,19981102,31,1,"2",3,64,9,6,57,28,24,19,10,0,0,8,3,55,33,27,9,10,1,3
"462",32,19980427,1,1,"38",3,54,1,1,40,31,25,5,8,0,1,4,4,56,28,14,12,8,3,8
"463",32,19980427,2,1,"32",3,165,1,0,116,95,66,11,17,7,10,12,3,117,61,49,27,17,5,8
"464",32,19980427,3,1,"89",3,134,3,8,108,59,47,21,15,7,8,1,5,109,69,44,20,16,7,11
"465",32,19980427,4,1,"91",3,89,7,3,79,40,31,21,11,4,5,8,3,73,46,29,13,10,3,6
"466",32,19980427,5,1,"12",3,76,5,0,78,46,33,22,11,3,3,14,3,65,34,27,20,11,2,3
"467",32,19980427,6,1,"91",3,60,1,2,46,36,27,6,8,1,1,5,0,59,47,27,3,8,5,9
"468",32,19980427,7,1,"35",3,90,4,1,72,41,30,15,13,1,5,5,9,87,49,24,18,13,11,18
"469",32,19980427,8,1,"4",3,56,21,5,53,30,29,16,11,1,1,5,4,67,38,29,14,11,4,6
"470",32,19980427,9,1,"32",3,70,3,1,61,37,26,14,9,2,3,4,4,74,52,28,11,10,7,11
"471",32,19980427,10,0,"5",3,84,10,4,62,38,30,15,11,0,1,1,1,68,38,26,17,11,2,4
"472",32,19980427,11,1,"91",3,121,1,3,83,54,35,10,15,6,12,4,3,94,62,34,16,14,6,12
"473",32,19980427,12,1,"36",3,102,1,3,84,50,36,19,14,3,6,3,1,73,42,27,15,13,5,10
"474",32,19980427,13,1,"99",3,93,3,4,79,48,31,10,12,10,16,4,4,87,50,29,12,13,7,16
"475",32,19980427,14,1,"38",3,103,0,3,79,43,26,20,11,5,9,1,3,68,42,24,11,11,3,8
"476",32,19980427,15,1,"8",3,75,1,0,45,31,24,9,9,0,1,3,0,73,48,27,10,10,7,12
"477",32,19980427,16,1,"91",3,89,3,2,78,49,31,17,12,8,11,3,4,80,61,36,7,12,5,10
"478",32,19980427,17,1,"38",3,57,3,0,36,23,18,8,6,3,3,0,1,47,36,13,5,7,5,11
"479",32,19980427,18,1,"91",3,59,13,2,52,29,24,14,9,1,1,7,2,43,30,21,3,8,1,4
"480",32,19980427,19,1,"91",3,72,1,1,61,44,33,10,11,0,2,4,3,64,40,27,9,10,2,5
"481",32,19980427,20,1,"35",3,83,11,4,64,36,30,17,11,2,3,9,10,77,27,22,23,11,4,6
"482",32,19980427,21,1,"32",3,68,7,1,60,35,26,15,9,2,3,6,7,64,36,27,7,9,5,9
"483",32,19980427,22,1,"91",3,70,0,0,43,37,29,4,8,0,0,2,3,57,29,17,13,8,4,8
"484",32,19980427,23,1,"99",3,57,2,1,47,36,30,6,9,0,0,1,3,46,28,19,6,8,0,3
"485",32,19980427,24,1,"91",3,55,4,1,42,21,17,10,6,5,6,0,4,44,33,18,5,7,1,4
"486",32,19980427,25,1,"91",3,64,2,3,50,29,21,9,9,4,7,3,0,58,39,18,8,9,1,7
"487",32,19980427,26,1,"91",3,53,3,2,42,31,26,7,8,0,0,2,1,60,40,20,10,8,6,10
"488",32,19980427,27,1,"32",3,153,16,4,124,63,53,26,18,4,7,5,6,112,72,52,20,18,6,9
"489",32,19980427,28,1,"99",3,64,0,1,45,29,23,8,8,4,5,2,3,60,37,20,9,8,6,11
"490",32,19980427,29,1,"91",3,68,5,5,63,32,23,17,10,4,6,4,2,48,28,18,9,9,3,7
"491",32,19980427,30,1,"99",3,86,4,1,52,36,27,9,10,1,3,7,1,96,55,37,14,10,11,15
"492",32,19980427,31,1,"91",3,139,21,2,118,68,49,25,17,9,12,10,0,111,79,49,17,16,7,11
"493",32,19980518,1,0,"17",3,50,0,0,42,27,22,11,8,0,0,2,3,56,36,20,8,8,7,11
"494",32,19980518,2,1,"38",3,107,5,1,80,36,27,30,15,1,4,0,0,86,61,38,14,13,6,9
