"","draw_size","tourney_date","match_num","winner_hand","winner_ioc","best_of","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced"
"245",64,20080811,1,1,"84",3,66,5,0,52,32,28,12,9,2,2,3,4,46,17,14,13,9,3,6
"246",64,20080811,2,2,"29",3,129,5,4,91,59,42,19,15,5,7,2,1,90,57,36,21,14,5,8
"247",64,20080811,3,1,"48",3,150,1,6,106,63,41,25,17,5,9,5,6,93,50,36,21,17,0,5
"248",64,20080811,4,1,"24",3,55,8,2,36,23,21,7,7,0,0,3,3,50,29,16,7,8,3,8
"249",64,20080811,5,1,"33",3,74,1,2,52,26,19,16,10,0,2,8,1,63,33,22,13,10,5,9
"250",64,20080811,6,1,"4",3,79,1,7,46,14,10,17,7,5,7,5,7,61,35,24,12,8,8,10
"251",64,20080811,7,1,"85",3,112,5,4,85,51,35,18,13,7,10,8,2,74,37,28,18,13,2,6
"252",64,20080811,8,1,"96",3,73,2,4,67,39,33,18,11,1,1,11,0,59,36,27,15,10,0,1
"253",64,20080811,9,1,"78",3,81,5,1,46,27,21,13,9,0,1,4,2,61,40,25,6,9,9,13
"254",64,20080811,10,1,"33",3,99,5,6,65,38,31,15,10,0,0,4,1,60,40,27,10,10,0,2
"255",64,20080811,11,1,"77",3,59,3,2,44,22,20,16,9,0,0,1,0,44,29,17,9,8,1,4
"256",64,20080811,12,1,"36",3,71,7,2,50,32,28,8,8,2,2,4,2,51,30,15,10,8,2,6
"257",64,20080811,13,1,"16",3,68,10,1,48,30,25,15,10,0,0,1,2,54,26,16,21,10,2,4
"258",64,20080811,14,1,"21",3,167,6,3,89,41,34,29,15,3,4,0,4,112,68,40,28,16,7,11
"259",64,20080811,15,1,"9",3,118,6,5,89,54,40,21,14,4,5,6,0,79,57,37,14,13,1,3
"260",64,20080811,16,1,"82",3,129,5,2,66,32,26,19,10,1,2,2,4,93,52,32,20,10,10,13
"261",64,20080811,17,1,"4",3,66,3,6,52,22,17,15,7,5,6,3,4,53,30,14,7,8,3,9
"262",64,20080811,18,1,"16",3,98,4,2,69,48,34,13,11,5,7,3,1,63,36,25,11,11,4,8
"263",64,20080811,19,1,"76",3,135,7,1,101,63,45,20,16,7,10,5,1,91,61,41,16,15,4,7
"264",64,20080811,20,1,"33",3,115,13,2,80,49,42,12,14,4,7,2,3,86,48,30,23,14,5,9
"265",64,20080811,21,1,"78",3,64,6,1,48,26,23,11,9,0,1,7,0,58,39,22,6,8,5,9
"266",64,20080811,22,1,"86",3,138,11,2,102,46,35,27,15,9,12,1,2,102,71,48,15,15,9,13
"267",64,20080811,23,1,"36",3,168,4,3,101,60,44,20,15,9,12,5,6,116,65,42,21,16,10,16
"268",64,20080811,24,1,"82",3,72,6,1,51,38,28,7,10,1,3,3,4,58,30,18,15,10,1,5
"269",64,20080811,25,1,"91",3,130,1,5,91,51,39,14,11,8,11,3,2,92,56,33,17,11,7,11
"270",64,20080811,26,1,"4",3,60,4,2,48,25,21,13,7,4,4,0,3,53,38,18,5,7,7,12
"271",64,20080811,27,0,"7",3,145,10,3,104,69,53,19,17,3,6,6,4,113,58,39,24,16,7,13
"272",64,20080811,28,1,"84",3,113,3,3,73,40,32,21,14,1,3,3,4,84,43,31,17,13,7,11
"273",64,20080811,29,0,"33",3,167,20,6,118,74,59,24,21,2,5,14,6,126,76,60,25,21,8,11
"274",64,20080811,30,1,"78",3,73,5,2,58,33,26,16,10,2,2,5,0,51,32,28,8,10,2,4
"275",64,20080811,31,1,"6",3,118,5,3,70,31,24,21,12,1,4,6,5,87,44,28,20,12,2,6
"276",64,20080811,32,0,"30",3,135,4,1,63,40,33,13,12,2,3,1,1,99,74,44,12,13,9,13
"277",64,20080811,33,1,"84",3,77,7,0,47,27,21,16,9,1,1,0,2,59,45,26,8,9,7,10
"278",64,20080811,34,1,"24",3,98,14,3,61,35,31,15,11,0,1,4,6,75,34,28,18,10,5,7
"279",64,20080811,35,1,"33",3,88,2,2,56,32,25,15,10,0,1,2,3,66,34,21,13,9,4,8
"280",64,20080811,36,1,"96",3,128,6,3,108,52,30,31,15,8,13,1,10,106,61,39,18,16,8,14
"281",64,20080811,37,1,"33",3,92,4,3,57,25,23,18,11,0,1,5,3,57,30,24,11,10,3,6
"282",64,20080811,38,1,"36",3,201,13,2,101,50,44,26,16,3,4,14,6,122,74,55,19,16,10,13
"283",64,20080811,39,1,"16",3,71,3,2,56,35,27,15,9,3,3,5,5,51,22,20,11,9,1,4
"284",64,20080811,40,1,"9",3,118,1,1,64,32,18,18,8,7,10,6,5,57,26,20,12,9,2,5
"285",64,20080811,41,1,"4",3,86,8,4,64,38,32,13,10,1,2,5,4,55,32,20,11,9,1,4
"286",64,20080811,42,1,"33",3,98,9,1,68,44,33,13,11,2,4,0,0,62,46,33,7,11,1,4
"287",64,20080811,43,1,"78",3,106,5,4,70,36,27,16,10,4,5,5,4,87,43,26,19,10,9,13
"288",64,20080811,44,1,"82",3,74,5,2,43,31,29,5,9,0,1,2,3,64,37,25,9,9,7,11
"289",64,20080811,45,1,"91",3,82,3,1,50,27,22,17,10,0,1,5,6,68,40,29,10,10,7,10
"290",64,20080811,46,0,"7",3,65,1,0,53,35,25,12,8,1,1,2,2,47,32,16,7,8,2,6
"291",64,20080811,47,1,"78",3,119,8,2,81,50,36,19,13,2,3,9,2,89,59,38,15,13,6,9
"292",64,20080811,48,0,"30",3,91,4,2,56,38,25,11,8,5,6,2,0,54,25,17,6,7,4,9
"293",64,20080811,49,1,"84",3,90,11,3,61,37,32,12,11,1,3,4,4,75,33,20,22,10,6,9
"294",64,20080811,50,1,"96",3,76,7,6,84,45,37,16,9,8,8,1,3,52,22,15,16,9,2,5
"295",64,20080811,51,1,"33",3,104,3,5,59,25,24,18,11,1,2,4,3,71,33,21,19,10,3,6
"296",64,20080811,52,1,"16",3,58,3,0,47,30,24,10,8,0,0,2,3,39,24,12,5,7,2,6
"297",64,20080811,53,1,"33",3,91,12,4,55,28,22,17,10,3,4,0,5,66,29,20,19,10,3,6
"298",64,20080811,54,1,"82",3,97,4,0,54,40,35,9,10,0,0,6,4,71,39,28,15,11,2,4
"299",64,20080811,55,0,"7",3,66,4,0,55,37,27,13,9,0,0,1,1,48,29,17,11,9,1,4
"300",64,20080811,56,0,"30",3,95,4,0,55,37,28,11,9,4,4,5,3,55,35,23,6,9,3,6
"301",64,20080811,57,1,"96",3,91,2,2,65,36,27,20,11,0,1,3,2,89,48,33,19,11,4,6
"302",64,20080811,58,1,"16",3,104,3,2,59,30,24,17,10,1,2,5,9,82,37,23,23,10,5,8
"303",64,20080811,59,1,"82",3,142,4,1,100,69,48,15,14,5,7,6,3,83,46,30,18,13,2,6
"304",64,20080811,60,0,"30",3,64,0,0,38,24,17,12,8,0,1,6,1,49,30,18,5,8,2,7
"305",64,20080811,61,1,"16",3,173,12,4,138,99,74,18,21,7,9,11,4,133,77,61,28,21,4,7
"306",64,20080811,62,0,"30",3,131,3,1,75,54,33,14,13,1,4,9,5,85,54,39,15,14,4,7
"307",64,20080811,63,0,"30",5,143,4,3,87,63,54,15,16,4,4,9,1,107,71,50,14,14,8,10
"308",32,20080225,1,1,"4",3,85,9,1,66,38,25,15,10,3,5,5,0,64,46,25,9,10,1,6
"309",32,20080225,2,1,"30",3,74,0,1,62,31,23,18,8,5,5,0,2,49,30,16,11,8,6,10
"310",32,20080225,3,1,"6",3,81,3,1,57,40,30,11,10,4,5,3,1,50,24,17,13,9,2,5
"311",32,20080225,4,1,"48",3,91,5,1,55,38,26,10,9,4,5,3,4,61,30,18,13,9,8,12
"312",32,20080225,5,1,"4",3,112,4,1,73,53,34,14,13,5,8,5,0,82,58,36,11,13,6,10
"313",32,20080225,6,1,"71",3,89,8,2,67,47,34,10,11,3,5,2,3,65,41,23,16,11,2,6
"314",32,20080225,7,1,"4",3,85,8,4,57,31,24,12,8,1,2,0,2,65,39,21,10,9,7,12
"315",32,20080225,8,1,"4",3,97,2,4,72,34,22,22,11,2,4,1,1,68,41,24,16,11,2,5
"316",32,20080225,9,1,"30",3,104,2,5,77,44,29,17,10,3,6,4,3,65,44,30,4,11,1,6
"317",32,20080225,10,1,"30",3,91,4,4,54,29,24,12,9,0,1,1,2,65,36,24,10,9,6,10
"318",32,20080225,11,1,"4",3,72,4,2,38,22,19,8,8,2,4,1,2,56,39,17,6,8,4,10
"319",32,20080225,12,1,"4",3,192,1,4,113,74,49,19,16,6,10,9,3,110,63,43,18,16,8,14
"320",32,20080225,13,1,"30",3,54,13,3,45,25,23,11,8,1,1,4,3,62,37,24,5,7,6,10
"321",32,20080225,14,1,"48",3,68,1,0,54,33,28,12,11,2,4,5,0,68,51,28,10,11,3,7
"322",32,20080225,15,1,"16",3,117,4,2,58,34,26,12,10,1,3,1,3,75,53,29,10,9,5,9
"323",32,20080225,16,1,"30",3,77,5,2,52,33,29,8,10,2,4,1,3,65,39,23,10,10,1,5
"324",32,20080225,17,1,"4",3,74,4,3,54,27,18,16,8,5,7,3,1,53,29,12,8,9,1,7
"325",32,20080225,18,1,"48",3,99,1,1,51,39,28,7,9,1,2,3,2,77,49,29,11,9,10,14
"326",32,20080225,19,1,"71",3,93,2,1,65,44,34,13,11,0,1,1,0,58,42,28,11,10,2,4
"327",32,20080225,20,1,"4",3,125,8,4,85,52,37,12,13,4,9,2,6,101,59,35,19,14,6,12
"328",32,20080225,21,1,"30",3,91,4,2,76,44,31,18,10,5,6,1,2,56,41,31,6,10,3,6
"329",32,20080225,22,1,"4",3,140,4,6,92,43,32,26,13,15,17,1,2,85,50,32,15,13,5,10
"330",32,20080225,23,1,"30",3,70,12,3,55,30,25,13,9,4,5,1,0,58,46,24,6,9,2,6
"331",32,20080225,24,1,"16",3,99,2,2,60,37,30,13,9,1,1,4,2,66,45,28,9,9,6,9
"332",32,20080225,25,1,"4",3,77,4,1,53,37,30,10,9,3,3,2,2,65,44,27,10,9,6,9
"333",32,20080225,26,1,"71",3,113,6,2,80,58,45,11,14,0,1,14,0,85,54,41,16,14,6,8
"334",32,20080225,27,1,"4",3,110,5,3,77,40,28,22,11,7,9,6,5,70,35,26,14,10,7,10
"335",32,20080225,28,1,"30",3,119,11,2,74,57,47,9,14,3,4,3,0,85,62,41,11,14,2,5
"336",32,20080225,29,1,"4",3,81,8,2,51,31,26,12,9,1,1,4,4,63,42,26,8,10,4,8
"337",32,20080225,30,1,"30",3,133,12,2,94,56,43,18,15,6,8,4,2,91,58,44,17,16,5,8
"338",32,20080225,31,1,"30",3,85,11,1,63,37,31,16,10,2,2,3,3,65,33,19,18,9,4,6
"339",32,20081020,1,1,"96",3,78,18,3,62,44,39,10,11,0,0,18,5,71,50,41,9,11,3,4
"340",32,20081020,2,1,"96",3,134,5,2,97,61,44,17,16,4,7,0,4,113,84,53,13,16,14,19
"341",32,20081020,3,1,"9",3,75,4,0,44,31,24,12,9,0,0,20,7,75,42,30,11,9,9,12
"342",32,20081020,4,1,"86",3,65,10,1,41,23,20,13,8,0,0,2,1,61,38,25,8,9,7,11
"343",32,20081020,5,1,"33",3,128,8,3,107,61,38,24,13,8,11,4,1,78,43,31,13,12,5,9
"344",32,20081020,6,1,"48",3,79,6,1,55,37,30,13,10,0,0,1,3,59,30,19,15,10,2,5
"345",32,20081020,7,1,"33",3,132,11,2,107,62,50,24,17,3,5,24,1,96,60,48,21,17,1,4
"346",32,20081020,8,1,"27",3,91,2,1,75,47,37,16,11,6,7,13,3,58,36,35,6,10,3,5
"347",32,20081020,9,1,"33",3,88,2,2,71,36,26,21,10,3,4,10,1,51,29,22,8,9,3,6
"348",32,20081020,10,1,"30",3,81,9,0,68,51,39,12,11,2,2,7,2,68,45,32,9,10,4,6
"349",32,20081020,11,1,"33",3,63,8,2,61,35,27,13,9,3,4,2,0,46,30,16,9,8,3,7
"350",32,20081020,12,1,"33",3,119,14,4,95,60,52,15,16,5,6,8,2,88,53,41,18,15,4,6
"351",32,20081020,13,1,"30",3,63,8,2,63,48,37,7,10,1,1,5,5,53,33,24,10,9,1,3
"352",32,20081020,14,1,"33",3,86,10,6,51,30,26,10,8,2,2,5,3,67,41,23,12,9,9,13
"353",32,20081020,15,1,"9",3,92,3,3,88,59,45,17,14,4,5,13,11,85,48,38,18,14,4,6
"354",32,20081020,16,1,"33",3,125,17,4,94,69,58,12,17,1,3,10,0,99,73,47,18,16,5,7
"355",32,20081020,17,1,"96",3,98,26,0,79,63,53,8,12,2,2,11,1,98,65,50,15,12,6,6
"356",32,20081020,18,1,"86",3,47,20,3,44,26,24,11,8,1,1,1,1,44,30,16,5,7,1,5
"357",32,20081020,19,1,"33",3,146,13,2,105,62,48,26,17,4,6,8,3,118,68,51,28,17,7,9
"358",32,20081020,20,1,"33",3,87,6,2,61,42,34,12,13,1,3,5,1,73,55,39,8,12,0,2
"359",32,20081020,21,1,"30",3,58,9,1,40,27,24,9,8,0,0,2,1,54,36,22,6,9,3,7
"360",32,20081020,22,1,"33",3,112,16,1,78,54,44,18,15,4,5,4,0,77,48,37,14,14,1,4
"361",32,20081020,23,1,"33",3,70,7,4,49,31,26,10,8,1,1,5,2,64,40,25,6,8,9,13
"362",32,20081020,24,1,"9",3,115,2,0,86,58,43,15,15,4,7,17,2,99,66,55,11,16,3,6
"363",32,20081020,25,1,"86",3,84,20,6,74,45,40,18,12,1,1,22,2,81,58,46,13,12,4,4
"364",32,20081020,26,1,"33",3,72,7,1,63,34,27,20,11,0,0,7,1,58,38,28,9,10,0,2
"365",32,20081020,27,1,"33",3,73,15,1,53,37,31,7,9,0,1,4,0,63,44,31,6,10,3,7
"366",32,20081020,28,1,"33",3,76,9,2,58,36,24,14,9,3,4,0,1,59,49,23,6,8,6,10
"367",32,20081020,29,1,"86",3,159,8,2,84,50,37,20,15,3,5,9,1,78,40,31,20,15,3,7
"368",32,20081020,30,1,"33",3,105,7,3,76,55,41,13,12,3,4,14,1,80,46,34,18,12,4,6
"369",32,20081020,31,1,"86",3,103,10,1,86,64,53,13,15,3,4,7,3,75,47,32,15,13,1,5
"370",32,20080414,1,1,"30",3,93,2,1,62,46,33,9,10,2,3,4,3,73,52,35,6,9,8,11
"371",32,20080414,2,1,"30",3,69,1,0,51,42,33,3,9,1,2,1,0,57,31,19,12,8,8,12
"372",32,20080414,3,0,"36",3,132,9,1,90,65,50,16,15,2,2,3,2,113,87,62,10,16,11,14
"373",32,20080414,4,0,"30",3,159,4,2,113,92,63,10,16,8,9,2,0,92,58,44,16,15,3,5
"374",32,20080414,5,1,"30",3,102,2,0,66,47,33,10,11,1,3,0,4,69,38,25,12,10,7,11
"375",32,20080414,6,1,"30",3,152,7,0,89,44,34,26,12,2,3,5,1,96,63,45,17,12,3,4
"376",32,20080414,7,1,"33",3,89,5,1,49,29,21,13,9,2,4,0,3,74,39,22,16,10,10,15
"377",32,20080414,8,1,"48",3,65,1,1,49,40,29,6,8,2,2,0,0,51,34,16,8,8,4,8
"378",32,20080414,9,1,"51",3,148,2,1,105,71,53,20,16,5,6,8,2,122,76,52,26,16,7,8
"379",32,20080414,10,1,"30",3,75,2,0,46,32,29,11,10,0,0,3,2,69,47,32,11,10,3,5
"380",32,20080414,11,1,"65",3,65,9,0,44,32,24,6,8,4,6,1,0,59,34,16,11,7,3,7
"381",32,20080414,12,1,"78",3,129,8,3,91,56,45,18,16,4,6,4,2,85,62,41,12,15,0,3
"382",32,20080414,13,1,"30",3,100,13,6,91,46,37,20,11,6,7,3,0,72,45,35,8,10,5,8
"383",32,20080414,14,1,"4",3,50,4,1,43,30,22,5,5,1,1,0,1,30,15,11,3,5,2,5
"384",32,20080414,15,1,"30",3,43,0,2,31,19,10,8,5,3,4,1,0,27,13,7,8,5,2,4
"385",32,20080414,16,1,"4",3,166,3,3,113,69,43,22,16,5,11,4,7,132,69,45,24,16,12,20
"386",32,20080414,17,1,"30",3,83,2,0,55,36,26,7,9,1,3,1,1,57,36,24,6,10,5,10
"387",32,20080414,18,0,"30",3,97,1,2,46,40,29,3,9,1,3,1,2,64,37,18,13,9,3,8
"388",32,20080414,19,1,"30",3,157,2,2,103,73,57,18,16,1,1,0,3,110,74,50,20,15,6,8
"389",32,20080414,20,1,"48",3,92,0,0,67,56,35,6,9,8,10,5,1,56,39,22,5,10,3,9
"390",32,20080414,21,1,"51",3,161,4,3,121,75,54,24,17,4,6,6,2,101,69,50,17,16,1,4
"391",32,20080414,22,1,"65",3,147,2,3,98,59,39,22,15,2,6,5,4,121,68,50,25,15,8,11
"392",32,20080414,23,1,"30",3,79,6,0,56,41,31,10,10,2,3,0,2,57,34,21,13,9,6,9
"393",32,20080414,24,1,"4",3,90,1,0,58,46,32,8,10,1,2,1,1,68,45,33,8,10,6,9
"394",32,20080414,25,1,"30",3,129,0,2,83,56,34,12,14,3,8,0,7,106,78,45,14,14,6,11
"395",32,20080414,26,1,"30",3,63,1,0,47,38,28,5,6,4,4,0,0,39,30,16,4,6,4,7
"396",32,20080414,27,1,"51",3,113,6,2,89,60,36,13,11,8,12,6,0,80,54,28,10,11,6,12
"397",32,20080414,28,1,"30",3,74,2,3,66,35,25,18,9,5,6,1,2,46,30,16,8,8,0,4
"398",32,20080414,29,1,"30",3,137,0,1,87,59,37,15,13,8,11,0,0,89,64,39,12,12,7,11
"399",32,20080414,30,1,"30",3,60,10,3,55,36,27,12,9,1,1,2,3,40,26,15,7,8,0,3
"400",32,20080414,31,1,"30",3,125,0,4,92,59,43,16,15,2,5,11,6,90,58,41,13,15,0,4
"401",32,20080908,1,1,"33",3,139,10,2,87,54,39,17,15,2,5,6,2,84,48,38,17,14,5,8
"402",32,20080908,2,1,"76",3,151,4,3,99,58,37,24,14,12,15,5,3,90,57,37,16,14,3,7
"403",32,20080908,3,1,"76",3,77,3,1,49,30,23,12,8,3,3,0,4,46,34,22,5,8,4,7
"404",32,20080908,4,1,"78",3,113,2,7,94,64,49,10,13,8,10,6,2,80,51,32,16,13,7,10
"405",32,20080908,5,1,"30",3,146,11,4,111,60,48,26,16,4,6,5,0,112,73,41,26,16,6,11
"406",32,20080908,6,1,"30",3,110,1,7,80,54,35,13,12,7,10,7,2,79,52,33,9,13,8,14
"407",32,20080908,7,1,"30",3,138,5,5,89,69,48,11,14,4,6,2,0,85,56,34,17,14,4,8
"408",32,20080908,8,1,"30",3,148,5,2,100,52,39,28,16,2,4,1,1,110,72,48,21,16,4,8
"409",32,20080908,9,1,"4",3,106,4,1,61,37,28,14,9,2,3,2,3,80,54,32,11,9,10,14
"410",32,20080908,10,1,"4",3,141,4,4,96,73,47,12,16,2,6,1,4,99,69,38,20,16,8,13
"411",32,20080908,11,0,"36",3,125,4,3,93,56,41,18,15,6,9,5,5,85,44,29,20,14,7,12
"412",32,20080908,12,1,"30",3,156,14,7,104,62,48,19,16,3,4,5,2,92,57,42,16,15,2,5
"413",32,20080908,13,1,"48",3,81,1,0,55,46,35,3,9,2,3,2,0,62,46,24,10,9,10,14
"414",32,20080908,14,1,"33",3,179,3,2,114,65,44,21,16,6,11,6,10,136,64,39,38,17,11,15
"415",32,20080908,15,1,"30",3,75,3,1,60,31,25,19,10,1,2,0,2,58,37,23,10,9,2,5
"416",32,20080908,16,1,"33",3,63,4,1,53,35,23,11,8,3,4,2,3,58,33,16,9,7,7,12
"417",32,20080908,17,1,"33",3,65,3,1,41,23,20,10,8,1,2,1,2,56,37,17,9,9,4,9
"418",32,20080908,18,1,"78",3,59,4,3,50,33,25,12,8,4,4,3,0,42,25,15,5,7,2,6
"419",32,20080908,19,1,"30",3,98,2,1,60,41,32,13,11,3,3,6,2,80,52,38,11,11,2,4
"420",32,20080908,20,1,"30",3,98,3,2,69,52,37,10,11,0,1,0,5,81,57,38,11,10,5,7
"421",32,20080908,21,1,"4",3,120,5,3,72,41,29,13,11,5,8,1,5,74,52,29,9,11,5,10
"422",32,20080908,22,1,"30",3,55,1,1,30,20,15,7,5,3,3,2,0,41,28,16,5,5,4,6
"423",32,20080908,23,1,"33",3,129,3,1,81,58,38,14,14,4,8,8,2,114,79,52,17,14,13,16
"424",32,20080908,24,1,"33",3,93,8,0,62,34,27,17,10,3,3,2,5,68,36,24,16,9,8,10
"425",32,20080908,25,1,"33",3,109,8,1,79,47,37,19,13,0,1,3,4,79,49,30,12,13,2,8
"426",32,20080908,26,1,"30",3,154,10,3,90,58,44,22,16,1,2,1,1,107,78,51,18,15,4,6
"427",32,20080908,27,1,"4",3,101,2,2,58,41,30,12,10,2,2,8,2,71,47,32,13,10,4,6
"428",32,20080908,28,1,"33",3,73,0,1,50,23,15,12,8,2,5,1,4,54,24,11,6,9,3,10
"429",32,20080908,29,1,"30",3,78,3,2,48,32,27,11,9,2,2,4,5,66,40,27,8,9,5,8
"430",32,20080908,30,1,"33",3,174,6,3,121,67,46,26,16,6,10,1,5,111,52,36,27,16,8,12
"431",32,20080908,31,1,"33",3,90,0,3,66,32,30,16,10,6,6,1,0,67,48,32,8,9,5,7
"432",32,20080609,1,1,"84",3,62,11,1,48,37,33,5,9,1,1,2,3,58,39,28,6,9,3,6
"433",32,20080609,2,1,"24",3,84,3,4,77,47,35,17,13,0,1,8,3,77,48,33,15,13,1,4
"434",32,20080609,3,1,"33",3,115,4,2,84,52,37,16,11,7,8,3,1,86,47,29,20,11,8,10
"435",32,20080609,4,1,"23",3,73,6,6,58,27,23,21,11,0,0,3,1,68,50,34,10,11,1,3
"436",32,20080609,5,1,"78",3,68,3,0,52,29,22,15,8,3,3,3,2,53,36,24,4,8,5,9
"437",32,20080609,6,1,"36",3,96,11,3,76,46,40,18,14,3,4,7,2,74,36,29,19,13,2,5
"438",32,20080609,7,1,"9",3,53,6,1,56,31,24,16,9,1,1,1,0,45,28,15,10,8,2,5
"439",32,20080609,8,0,"33",3,152,20,7,126,81,65,23,18,8,8,19,3,112,73,61,19,18,3,4
"440",32,20080609,9,1,"36",3,138,19,3,112,78,60,18,17,4,4,12,4,100,66,54,19,17,1,2
"441",32,20080609,10,1,"36",3,69,6,2,52,30,26,12,9,2,2,6,4,51,38,24,4,8,3,6
"442",32,20080609,11,1,"86",3,110,11,3,88,62,47,12,15,3,5,10,10,101,52,40,23,15,3,6
"443",32,20080609,12,1,"24",3,78,9,1,60,36,31,12,11,2,3,11,3,70,36,27,14,10,8,11
"444",32,20080609,13,0,"36",3,80,4,0,85,62,41,17,13,10,12,3,2,70,47,31,15,13,2,5
"445",32,20080609,14,0,"36",3,154,14,11,127,79,57,26,17,3,4,19,2,105,66,53,21,16,3,5
"446",32,20080609,15,1,"36",3,68,8,3,52,28,26,13,9,1,1,7,5,67,38,25,12,9,5,8
"447",32,20080609,16,1,"96",3,50,8,2,41,25,21,12,8,0,0,2,2,47,18,10,15,9,0,4
"448",32,20080609,17,1,"84",3,70,5,0,56,43,35,9,11,0,0,2,3,70,39,29,14,10,5,7
"449",32,20080609,18,1,"23",3,73,8,3,55,31,26,11,10,1,3,0,2,58,38,25,7,9,1,5
"450",32,20080609,19,1,"36",3,136,7,2,85,55,39,17,15,4,7,4,2,89,63,34,15,14,2,7
"451",32,20080609,20,0,"33",3,101,9,0,74,47,39,21,12,0,0,2,0,105,70,43,23,12,3,3
"452",32,20080609,21,1,"36",3,148,7,3,103,64,48,28,18,4,6,13,8,111,64,49,27,18,3,5
"453",32,20080609,22,1,"86",3,64,13,0,49,32,28,12,10,0,0,8,0,63,41,26,10,10,2,5
"454",32,20080609,23,0,"36",3,114,9,5,101,70,55,17,16,7,8,16,2,93,63,48,14,15,1,4
"455",32,20080609,24,1,"96",3,113,12,2,83,50,39,21,16,2,4,11,8,104,59,47,18,15,9,12
"456",32,20080609,25,1,"84",3,72,0,0,58,45,33,10,10,4,4,4,3,61,32,26,13,10,2,4
"457",32,20080609,26,1,"36",3,20,2,1,11,7,5,3,2,0,0,0,2,8,2,0,0,2,0,2
"458",32,20080609,27,1,"36",3,91,12,3,71,46,35,16,11,3,3,8,0,77,45,32,19,11,3,4
"459",32,20080609,28,1,"96",3,105,13,3,77,48,39,16,12,2,4,9,6,105,78,52,15,12,10,12
"460",32,20080609,29,1,"84",3,65,7,1,59,37,27,13,9,4,4,4,3,40,18,15,9,8,0,3
"461",32,20080609,30,1,"36",3,72,7,1,57,34,23,16,10,3,4,5,2,64,35,24,13,11,2,6
"462",32,20080609,31,1,"84",3,74,6,0,51,36,31,10,10,2,2,6,2,65,40,28,12,9,2,4
"463",32,20080128,1,1,"16",3,75,5,2,57,38,28,9,11,1,4,1,3,63,46,26,6,10,2,7
"464",32,20080128,2,1,"4",3,91,2,4,71,46,32,13,11,5,7,4,6,71,39,24,13,10,7,11
"465",32,20080128,3,1,"4",3,128,5,2,66,31,25,19,10,3,4,2,4,81,48,30,13,10,8,12
"466",32,20080128,4,1,"71",3,82,2,2,57,41,35,9,10,4,4,10,2,66,38,31,10,10,2,4
"467",32,20080128,5,0,"30",3,82,6,0,48,32,24,10,9,1,2,1,4,77,58,35,7,10,4,8
"468",32,20080128,6,1,"95",3,124,4,2,90,53,35,17,14,5,9,0,10,91,53,34,16,15,4,10
"469",32,20080128,7,1,"30",3,79,4,0,55,37,27,14,12,0,2,0,0,58,41,31,9,12,2,5
"470",32,20080128,8,1,"4",3,86,6,2,60,27,25,18,9,4,4,4,2,56,28,21,12,9,6,9
"471",32,20080128,9,1,"4",3,123,1,3,68,43,24,15,10,2,6,1,5,61,36,20,7,9,0,6
"472",32,20080128,10,1,"30",3,104,7,2,64,41,34,10,10,3,4,0,3,89,61,36,12,10,6,9
"473",32,20080128,11,1,"4",3,73,1,1,48,35,28,7,8,1,1,0,4,60,39,21,11,9,6,10
"474",32,20080128,12,1,"4",3,153,6,1,102,72,45,17,14,9,12,2,2,87,51,35,18,13,8,11
"475",32,20080128,13,1,"4",3,199,3,1,121,69,46,28,17,9,13,4,8,118,70,47,25,16,6,11
"476",32,20080128,14,1,"30",3,66,9,3,54,24,21,13,8,3,5,1,3,49,26,8,11,7,3,9
"477",32,20080128,15,1,"30",3,172,11,5,113,74,51,25,17,3,4,8,2,121,76,51,27,17,10,12
"478",32,20080128,16,1,"48",3,86,3,0,61,33,26,20,10,2,2,1,2,65,37,25,14,10,6,8
"479",32,20080128,17,1,"16",3,67,6,6,64,38,29,12,10,2,4,1,1,47,29,15,11,9,1,5
"480",32,20080128,18,1,"4",3,184,12,2,110,58,41,31,16,4,8,3,1,111,86,61,10,17,5,8
"481",32,20080128,19,1,"95",3,87,4,1,75,46,33,19,11,6,6,1,6,63,38,26,15,10,3,5
"482",32,20080128,20,1,"4",3,60,1,0,41,31,26,6,8,0,0,3,4,62,37,25,7,8,7,11
"483",32,20080128,21,1,"4",3,88,1,0,49,29,23,12,8,1,1,1,2,67,32,15,19,8,11,15
"484",32,20080128,22,1,"4",3,165,7,2,106,64,45,21,16,9,12,1,2,106,70,43,18,15,5,9
"485",32,20080128,23,1,"30",3,138,2,6,97,49,34,18,16,8,15,6,1,98,59,29,22,15,7,14
"486",32,20080128,24,1,"48",3,132,9,4,104,52,41,31,16,7,8,4,1,103,64,42,22,15,8,11
"487",32,20080128,25,1,"16",3,83,4,1,57,37,26,14,9,3,3,1,4,64,42,27,7,9,3,7
"488",32,20080128,26,1,"95",3,91,5,2,71,45,32,12,9,3,4,5,4,73,39,24,13,9,12,16
"489",32,20080128,27,1,"4",3,84,3,0,53,27,22,14,9,1,2,1,2,66,41,23,10,8,10,14
"490",32,20080128,28,1,"30",3,80,6,1,52,30,24,14,9,1,1,2,1,69,39,26,13,9,5,8
"491",32,20080128,29,1,"16",3,168,10,2,107,61,44,26,16,7,10,4,1,115,80,50,17,16,2,7
